,Kingdom,Phylum,Class,Order,Family,Genus,Species
Euk3566,d__Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
Euk3567,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,NA
Euk3568,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,NA
Euk3569,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Amphinemura_nigritta
Euk3570,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Amphinemura_nigritta
Euk3571,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Amphinemura_nigritta
Euk3572,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Amphinemura_nigritta
Euk3573,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Utacapnia_logana
Euk3574,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,NA
Euk3575,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,NA
Euk3576,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,NA
Euk3577,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,NA
Euk3578,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,NA
Euk3579,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,NA
Euk3580,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,NA
Euk3581,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Bolotoperla_rossi
Euk3582,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Bolotoperla_rossi
Euk3583,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Bolotoperla_rossi
Euk3584,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Bolotoperla_rossi
Euk3585,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Bolotoperla_rossi
Euk3586,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Bolotoperla_rossi
Euk3587,d__Eukaryota,Arthropoda,Malacostraca,Peracarida,Peracarida,Peracarida,Asellus_aquaticus
Euk3588,d__Eukaryota,Arthropoda,Insecta,Hemiptera,Hemiptera,Hemiptera,Aphis_citricidus
Euk3589,d__Eukaryota,Arthropoda,Insecta,Hemiptera,Hemiptera,Hemiptera,Aphis_citricidus
Euk3590,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3591,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3592,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3593,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3594,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3595,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3596,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3597,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3598,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3599,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
Euk3600,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,Eurylophella_sp.
Euk3601,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,Eurylophella_sp.
Euk3602,d__Eukaryota,Arthropoda,Chilopoda,Pleurostigmophora,Pleurostigmophora,Pleurostigmophora,Lithobius_forficatus
Euk3603,d__Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
Euk3604,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,Eurylophella_sp.
Euk3605,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,Eurylophella_sp.
Euk3606,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,Eurylophella_sp.
Euk3607,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,Eurylophella_sp.
Euk3608,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,Eurylophella_sp.
Euk3609,d__Eukaryota,Platyhelminthes,Rhabditophora,Rhabdocoela,Neodalyellida,Neodalyellida,NA
Euk3610,d__Eukaryota,Platyhelminthes,Rhabditophora,Rhabdocoela,Neodalyellida,Neodalyellida,NA
Euk3611,d__Eukaryota,Platyhelminthes,Rhabditophora,Rhabdocoela,Neodalyellida,Neodalyellida,NA
Euk3612,d__Eukaryota,Platyhelminthes,Rhabditophora,Rhabdocoela,Neodalyellida,Neodalyellida,NA
Euk3613,d__Eukaryota,Platyhelminthes,Rhabditophora,Rhabdocoela,Neodalyellida,Neodalyellida,Microdalyellia_armigera
Euk3614,d__Eukaryota,Platyhelminthes,Rhabditophora,Rhabdocoela,Neodalyellida,Neodalyellida,Microdalyellia_armigera
Euk3615,d__Eukaryota,Vertebrata,Actinopterygii,Teleostei,Teleostei,Teleostei,NA
Euk3616,d__Eukaryota,Vertebrata,NA,NA,NA,NA,NA
Euk3617,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3618,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3619,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3620,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3621,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3622,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3623,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3624,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3625,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3626,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3627,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3628,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3629,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3630,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3631,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3632,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3633,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3634,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3635,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3636,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3637,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3638,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3639,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3640,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3641,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3642,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3643,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3644,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3645,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3646,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3647,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3648,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3649,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3650,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3651,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3652,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3653,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3654,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3655,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3656,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3657,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3658,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
Euk3659,d__Eukaryota,Vertebrata,Actinopterygii,NA,NA,NA,NA
Euk3660,d__Eukaryota,Vertebrata,Actinopterygii,NA,NA,NA,NA
Euk3661,d__Eukaryota,Vertebrata,Actinopterygii,Teleostei,Teleostei,Teleostei,NA
Euk3662,d__Eukaryota,Vertebrata,Actinopterygii,Teleostei,Teleostei,Teleostei,NA
Euk3663,d__Eukaryota,Vertebrata,Actinopterygii,Teleostei,Teleostei,Teleostei,NA
Euk3664,d__Eukaryota,Vertebrata,Actinopterygii,NA,NA,NA,NA
Euk3665,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,NA
Euk3666,d__Eukaryota,Annelida,NA,NA,NA,NA,NA
Euk3667,d__Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
Euk3668,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3669,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3670,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3671,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,NA
Euk3672,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3673,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3674,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3675,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3676,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3677,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3678,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3679,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3680,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3681,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3682,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3683,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3684,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3685,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3686,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3687,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3688,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,NA
Euk3689,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3690,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3691,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3692,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,NA
Euk3693,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3694,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3695,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
Euk3696,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,NA
Euk3697,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3698,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3699,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3700,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3701,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3702,d__Eukaryota,Rotifera,Monogononta,Ploimida,Ploimida,Ploimida,Synchaeta_tremula
Euk3703,d__Eukaryota,Rotifera,Monogononta,Ploimida,Ploimida,Ploimida,Synchaeta_tremula
Euk3704,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3705,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3706,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3707,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3708,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3709,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3710,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3711,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3712,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3713,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3714,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3715,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3716,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3717,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3718,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3719,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3720,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3721,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3722,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3723,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3724,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3725,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3726,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3727,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3728,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3729,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3730,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3731,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3732,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3733,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3734,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3735,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3736,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3737,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3738,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3739,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3740,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3741,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3742,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3743,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3744,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3745,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3746,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3747,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3748,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3749,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3750,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3751,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3752,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3753,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3754,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3755,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3756,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3757,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3758,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3759,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3760,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3761,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3762,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3763,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3764,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3765,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3766,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3767,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3768,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3769,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3770,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3771,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3772,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3773,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3774,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3775,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3776,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3777,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3778,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
Euk3779,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3780,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3781,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3782,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3783,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3784,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3785,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3786,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3787,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3788,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3789,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3790,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3791,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3792,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3793,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3794,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3795,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3796,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3797,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3798,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3799,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3800,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3801,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3802,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3803,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3804,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3805,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3806,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3807,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3808,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3809,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3810,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3811,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3812,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3813,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3814,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3815,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3816,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3817,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3818,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
Euk3819,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3820,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3821,d__Eukaryota,NA,NA,NA,NA,NA,NA
Euk3822,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3823,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
Euk3824,d__Eukaryota,Rotifera,Monogononta,Ploimida,Ploimida,Ploimida,Synchaeta_tremula
